name,ts_cnt,addr_id,bank_id,del_flg,address1,address2,address3,bic_code,email_id,pin_code,addr_type,city_code,lchg_time,rcre_time,addr_b2kid,cntry_code,state_code,sector_code,lchg_user_id,rcre_user_id,cust_title_code,party_identifier,addr_identification,updated_at
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC144908,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC144798,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC156598,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC156631,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC168084,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC145016,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC145015,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC133361,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC133419,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC133447,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC133481,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC156722,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC133373,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC156785,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC168138,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC168139,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC156648,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC168246,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC145047,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC145093,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC145094,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC145097,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC145118,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC145039,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC168187,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC145126,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC133590,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC156866,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC133576,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC133577,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC168301,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC156825,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC156826,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC156859,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC166927,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC168241,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC168278,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC145195,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC145219,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:39,2018-11-07T19:26:39,DC1812565,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:39,2018-11-07T19:26:39,DC1812658,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:39,2018-11-07T19:26:39,DC1812714,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:39,2018-11-07T19:26:39,DC1812752,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:39,2018-11-07T19:26:39,DC1812783,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:39,2018-11-07T19:26:39,DC1812889,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:39,2018-11-07T19:26:39,DC1812966,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:39,2018-11-07T19:26:39,DC1812818,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:39,2018-11-07T19:26:39,DC1813241,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK ININDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:35:58,2018-11-07T19:35:58,DC09468,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:35:58,2018-11-07T19:35:58,DC09469,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:35:59,2018-11-07T19:35:59,DC101348,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144908,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144798,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144864,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144865,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144734,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144769,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN SNGAPORE,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144646,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144626,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144548,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN GERMANY,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144608,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN HONGKONG,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144543,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144447,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144419,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144440,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144346,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144427,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC155740,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144222,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144242,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144304,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC155712,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC155666,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC155688,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144196,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144169,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC155566,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC155567,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC155323,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN NEPAL,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC155333,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN ARGENTINA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC145219,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN TAIWAN,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC145270,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC145195,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC145126,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC145097,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN CHINA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC145118,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC145093,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC145094,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC145039,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN HONGKONG,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC145015,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC145047,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC145016,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC143871,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC143855,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC143816,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC143817,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC143760,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC143712,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC132827,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN CHINA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133590,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INIDA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133576,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INIDA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133577,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133481,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC132767,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133373,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133419,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133447,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133361,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN MALAYSIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133294,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANKN IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133155,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133184,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133222,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144125,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144104,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133141,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133080,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC133113,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144037,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144067,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC144068,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:00.000000,2018-11-07T19:36:00.000000,DC143985,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN GERMANY,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC156445,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167403,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167485,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC168084,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC168138,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC168139,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
"SCB, TAIWAN",0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167590,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167544,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167545,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN HONGKONG,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167701,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167527,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167658,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN GERMANY,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167700,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167715,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167917,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC167947,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN INDIA,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC156648,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
ANY BANK IN NEPAL,0,DCAWBK,1,N,,,,,,,S,,2018-11-07T19:36:01,2018-11-07T19:36:01,DC156598,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
