acid,sol_id,ts_cnt,bank_id,del_flg,flow_id,flow_amt,shdl_num,lchg_time,rcre_time,num_of_dmds,instlmnt_ind,last_rec_flg,lchg_user_id,lr_freq_days,lr_freq_type,num_of_flows,rcre_user_id,instlmnt_pcnt,next_dmd_date,entity_cre_flg,lr_freq_months,flow_start_date,lr_freq_cal_base,lr_freq_start_dd,lr_freq_week_day,lr_freq_week_num,lr_int_freq_days,lr_int_freq_type,lr_freq_hldy_stat,next_dmd_ref_date,next_int_dmd_date,lr_int_freq_months,current_int_rec_flg,lr_int_freq_cal_base,lr_int_freq_start_dd,lr_int_freq_week_day,lr_int_freq_week_num,lr_int_freq_hldy_stat,next_int_dmd_ref_date,updated_at
AC38979582,23,0,1,N,INDEM,0.0,1,2018-06-07T19:03:23,2017-08-03T16:31:35,1,,Y,SA2378,,M,0,AS1199,0,2099-12-31T00:00:00.000000,Y,,2018-01-14T00:00:00.000000,,1,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC10056771,23,7,1,N,PRDEM,14000000.0,1,2018-06-07T19:03:27,2017-09-25T15:40:02,1,,Y,SA2378,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-01-23T00:00:00.000000,,23,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC10056771,23,0,1,N,INDEM,0.0,1,2018-06-07T19:03:27,2017-09-25T15:40:02,1,,Y,SA2378,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-01-23T00:00:00.000000,,23,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC97461023,23,8,1,N,PRDEM,1770000.0,1,2018-06-07T19:03:32,2017-10-16T17:55:11,1,,Y,SA2378,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-02-13T00:00:00.000000,,13,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC97461023,23,0,1,N,INDEM,0.0,1,2018-06-07T19:03:32,2017-10-16T17:55:11,1,,Y,SA2378,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-02-14T00:00:00.000000,,13,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC60576893,23,5,1,N,PRDEM,25000000.0,1,2018-06-07T19:03:36,2017-11-01T17:57:55,1,,Y,SA2378,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-03-01T00:00:00.000000,,1,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC60576893,23,0,1,N,INDEM,0.0,1,2018-06-07T19:03:36,2017-11-01T17:57:55,1,,Y,SA2378,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-03-01T00:00:00.000000,,1,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC36739999,23,6,1,N,PRDEM,8965000.0,1,2018-06-07T19:10:36,2017-12-04T16:07:51,1,,Y,SA2378,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-04-03T00:00:00.000000,,3,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC36739999,23,0,1,N,INDEM,0.0,1,2018-06-07T19:10:36,2017-12-04T16:07:51,1,,Y,SA2378,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-04-03T00:00:00.000000,,3,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC12284749,02,0,1,N,INDEM,0.0,1,2018-06-26T18:27:59,2018-04-04T13:15:29,0,,Y,REEMAT,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,3,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC12284749,02,3,1,N,PRDEM,3490000.0,1,2018-06-26T18:27:59,2018-04-04T13:15:29,0,,Y,REEMAT,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-07-03T00:00:00.000000,,3,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC42961741,02,0,1,N,INDEM,0.0,1,2018-07-19T17:56:15,2018-04-25T12:35:35,0,,Y,SK1789,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,24,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC42961741,02,3,1,N,PRDEM,3000000.0,1,2018-07-19T17:56:15,2018-04-25T12:35:35,0,,Y,SK1789,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-07-24T00:00:00.000000,,24,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC27593315,02,3,1,N,PRDEM,850000.0,1,2018-07-25T18:08:59,2018-05-02T14:58:22,0,,Y,REEMAT,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-07-31T00:00:00.000000,,31,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC27593315,02,0,1,N,INDEM,0.0,1,2018-07-25T18:08:59,2018-05-02T14:58:22,0,,Y,REEMAT,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,31,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC17898374,02,3,1,N,PRDEM,6500000.0,1,2018-07-26T17:18:37,2018-05-21T10:48:17,0,,Y,REEMAT,,M,1,REEMAT,0,2099-12-31T00:00:00.000000,Y,,2018-08-19T00:00:00.000000,,19,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC17898374,02,0,1,N,INDEM,0.0,1,2018-07-26T17:18:37,2018-05-21T10:48:17,0,,Y,REEMAT,,M,0,REEMAT,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,19,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC76901324,23,0,1,N,INDEM,0.0,1,2018-07-29T18:42:58,2018-03-21T15:06:49,1,,Y,SK1789,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-07-19T00:00:00.000000,,19,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC76901324,23,6,1,N,PRDEM,19800000.0,1,2018-07-29T18:42:58,2018-03-21T15:06:49,1,,Y,SK1789,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-07-19T00:00:00.000000,,19,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC86108784,23,6,1,N,PRDEM,18000000.0,1,2018-07-29T18:43:03,2018-03-30T14:17:46,1,,Y,SK1789,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-07-28T00:00:00.000000,,28,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC86108784,23,0,1,N,INDEM,0.0,1,2018-07-29T18:43:03,2018-03-30T14:17:46,1,,Y,SK1789,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-07-29T00:00:00.000000,,28,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC78694976,23,0,1,N,INDEM,0.0,1,2018-07-29T18:43:07,2018-03-30T14:19:38,1,,Y,SK1789,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-07-29T00:00:00.000000,,28,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC78694976,23,6,1,N,PRDEM,7000000.0,1,2018-07-29T18:43:07,2018-03-30T14:19:38,1,,Y,SK1789,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-07-28T00:00:00.000000,,28,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC17632492,23,0,1,N,INDEM,0.0,1,2018-07-29T18:43:11,2018-03-30T14:21:04,1,,Y,SK1789,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-07-29T00:00:00.000000,,28,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC17632492,23,6,1,N,PRDEM,2500000.0,1,2018-07-29T18:43:11,2018-03-30T14:21:04,1,,Y,SK1789,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-07-28T00:00:00.000000,,28,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC28481128,23,4,1,N,PRDEM,4200000.0,1,2018-07-29T18:43:15,2018-04-03T10:30:03,0,,Y,SK1789,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-08-01T00:00:00.000000,,1,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC28481128,23,0,1,N,INDEM,0.0,1,2018-07-29T18:43:15,2018-04-03T10:30:03,0,,Y,SK1789,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,1,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC42660202,02,3,1,N,PRDEM,2900000.0,1,2018-08-05T20:22:59,2018-05-24T11:27:05,0,,Y,REEMAT,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-08-22T00:00:00.000000,,22,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC42660202,02,0,1,N,INDEM,0.0,1,2018-08-05T20:22:59,2018-05-24T11:27:05,0,,Y,REEMAT,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,22,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC45182646,02,0,1,N,INDEM,0.0,1,2018-08-05T20:23:02,2018-05-30T11:33:23,0,,Y,REEMAT,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,28,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC45182646,02,3,1,N,PRDEM,3900000.0,1,2018-08-05T20:23:02,2018-05-30T11:33:23,0,,Y,REEMAT,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-08-28T00:00:00.000000,,28,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC49629826,23,0,1,N,INDEM,0.0,1,2018-08-14T20:19:30,2018-08-14T13:07:56,0,,Y,SA2378,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,12,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC49629826,23,2,1,N,PRDEM,20000000.0,1,2018-08-14T20:19:30,2018-08-14T13:07:56,0,,Y,SA2378,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-12-12T00:00:00.000000,,12,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC36772429,02,3,1,N,PRDEM,1900000.0,1,2018-09-21T17:38:55,2018-07-09T18:35:35,0,,Y,REEMAT,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-10-07T00:00:00.000000,,7,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC36772429,02,0,1,N,INDEM,0.0,1,2018-09-21T17:38:55,2018-07-09T18:35:35,0,,Y,REEMAT,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,7,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC81339255,23,0,1,N,INDEM,0.0,1,2018-10-01T19:26:00.000000,2018-08-14T13:32:53,0,,Y,REEMAT,,M,0,SK1789,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,12,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC81339255,23,2,1,N,PRDEM,20000000.0,1,2018-10-01T19:26:00.000000,2018-08-14T13:32:53,0,,Y,REEMAT,,M,1,SK1789,0,2099-12-31T00:00:00.000000,Y,,2018-12-12T00:00:00.000000,,12,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC50975422,23,2,1,N,PRDEM,13500000.0,1,2018-10-01T19:26:04,2018-09-11T14:25:34,0,,Y,REEMAT,,M,1,SK1789,0,2099-12-31T00:00:00.000000,Y,,2019-01-09T00:00:00.000000,,9,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC50975422,23,0,1,N,INDEM,0.0,1,2018-10-01T19:26:04,2018-09-11T14:25:34,0,,Y,REEMAT,,M,0,SK1789,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,9,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC22838289,23,2,1,N,PRDEM,10000000.0,1,2018-10-01T19:26:07,2018-08-23T14:46:06,0,,Y,REEMAT,,M,1,SK1234,0,2099-12-31T00:00:00.000000,Y,,2018-12-21T00:00:00.000000,,21,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC22838289,23,0,1,N,INDEM,0.0,1,2018-10-01T19:26:07,2018-08-23T14:46:06,0,,Y,REEMAT,,M,0,SK1234,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,21,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC51268124,23,2,1,N,PRDEM,5000000.0,1,2018-10-01T19:26:10,2018-09-11T14:23:07,0,,Y,REEMAT,,M,1,SK1789,0,2099-12-31T00:00:00.000000,Y,,2019-01-09T00:00:00.000000,,9,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC51268124,23,0,1,N,INDEM,0.0,1,2018-10-01T19:26:10,2018-09-11T14:23:07,0,,Y,REEMAT,,M,0,SK1789,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,9,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC12842021,66,9,1,N,EIDEM,119754.36,4,2018-10-01T23:38:10,2018-01-28T11:19:39,9,,Y,FINADM,,M,171,SK1123,0,2018-11-01T00:00:00.000000,Y,,2018-02-01T00:00:00.000000,,1,0,,,M,P,,2018-11-01T00:00:00.000000,,Y,,1.0,0.0,,P,,2024-08-07 06:52:36.003
AC82948574,02,0,1,N,INDEM,0.0,1,2018-10-10T21:01:39,2018-07-11T12:26:58,1,,Y,AS2195,,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-10-09T00:00:00.000000,,9,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC82948574,02,5,1,N,PRDEM,3100000.0,1,2018-10-10T21:01:39,2018-07-11T12:26:58,1,,Y,AS2195,,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,,2018-10-09T00:00:00.000000,,9,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC92282234,23,9,1,N,EIDEM,37482.74,1,2018-10-14T21:51:03,2017-07-12T12:44:26,5,,Y,SN1138,,M,60,RM1118,0,2099-12-31T00:00:00.000000,Y,,2017-09-01T00:00:00.000000,,1,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,1.0,0.0,,P,,2024-08-07 06:52:36.003
AC92282234,23,10,1,N,EIDEM,37482.74,2,2018-10-14T21:51:03,2018-01-25T12:03:40,9,,Y,SN1138,,M,56,SK1123,0,2099-12-31T00:00:00.000000,Y,,2018-02-01T00:00:00.000000,,1,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,1.0,0.0,,P,,2024-08-07 06:52:36.003
AC63266788,02,0,1,N,INDEM,0.0,1,2018-10-15T22:02:28,2018-08-24T13:28:40,0,,Y,RM1118,,M,0,SK1234,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,22,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC63266788,02,2,1,N,PRDEM,5000000.0,1,2018-10-15T22:02:28,2018-08-24T13:28:40,0,,Y,RM1118,,M,1,SK1234,0,2099-12-31T00:00:00.000000,Y,,2018-11-22T00:00:00.000000,,22,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC14954256,02,0,1,N,INDEM,0.0,1,2018-10-26T16:08:31,2018-08-29T15:23:44,0,,Y,AS2195,,M,0,SK1234,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,12,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC14954256,02,3,1,N,PRDEM,3000000.0,1,2018-10-26T16:08:31,2018-08-29T15:23:44,0,,Y,AS2195,,M,1,SK1234,0,2099-12-31T00:00:00.000000,Y,,2018-12-27T00:00:00.000000,,27,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC28315682,02,0,1,N,INDEM,0.0,1,2018-10-30T18:09:12,2018-09-28T16:02:42,0,,Y,AS2195,,M,0,SK1789,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,27,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC28315682,02,3,1,N,PRDEM,5000000.0,1,2018-10-30T18:09:12,2018-09-28T16:02:42,0,,Y,AS2195,,M,1,SK1789,0,2099-12-31T00:00:00.000000,Y,,2018-12-27T00:00:00.000000,,27,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC13989114,02,3,1,N,PRDEM,3300000.0,1,2018-11-01T18:51:30,2018-10-10T16:13:25,0,,Y,SK1789,,M,1,AS2195,0,2099-12-31T00:00:00.000000,Y,,2019-01-08T00:00:00.000000,,8,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC13989114,02,0,1,N,INDEM,0.0,1,2018-11-01T18:51:30,2018-10-10T16:13:25,0,,Y,SK1789,,M,0,AS2195,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,8,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC60078323,02,0,1,N,PRDEM,2900000.0,1,2018-12-18T15:48:54,2018-12-18T15:48:54,1, ,Y,ST1903,0.0,M,1,ST1903,0,2099-12-31T00:00:00.000000,Y,0.0,2018-05-23T00:00:00.000000,0.0,23,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC60078323,02,0,1,N,INDEM,0.0,1,2018-12-18T15:48:54,2018-12-18T15:48:54,1, ,Y,ST1903,0.0,M,0,ST1903,0,2099-12-31T00:00:00.000000,Y,0.0,2018-05-23T00:00:00.000000,0.0,23,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC61970475,02,0,1,N,INDEM,0.0,1,2019-01-02T17:56:03,2019-01-02T17:56:03,1, ,Y,DB1714,0.0,M,0,DB1714,0,2099-12-31T00:00:00.000000,Y,0.0,2018-10-08T00:00:00.000000,0.0,8,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC61970475,02,0,1,N,PRDEM,6250000.0,1,2019-01-02T17:56:03,2019-01-02T17:56:03,1, ,Y,DB1714,0.0,M,1,DB1714,0,2099-12-31T00:00:00.000000,Y,0.0,2018-10-08T00:00:00.000000,0.0,8,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC63686613,02,0,1,N,PRDEM,8500000.0,1,2019-01-03T16:45:50,2019-01-03T16:45:50,0, ,Y,SG9100,0.0,M,1,SG9100,0,2099-12-31T00:00:00.000000,Y,0.0,2019-01-01T00:00:00.000000,0.0,1,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC63686613,02,0,1,N,INDEM,0.0,1,2019-01-03T16:45:50,2019-01-03T16:45:50,0, ,Y,SG9100,0.0,M,0,SG9100,0,2099-12-31T00:00:00.000000,Y,0.0,2019-01-01T00:00:00.000000,0.0,1,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC29877987,66,0,1,N,INDEM,0.0,1,2019-01-06T17:00:35,2019-01-06T17:00:35,1, ,Y,SG9100,0.0,M,0,SG9100,0,2099-12-31T00:00:00.000000,Y,0.0,2018-10-06T00:00:00.000000,0.0,6,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC29877987,66,0,1,N,PRDEM,40917.17,1,2019-01-06T17:00:35,2019-01-06T17:00:35,1, ,Y,SG9100,0.0,M,1,SG9100,0,2099-12-31T00:00:00.000000,Y,0.0,2018-10-06T00:00:00.000000,0.0,6,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC23268241,02,0,1,N,PRDEM,3500000.0,1,2019-01-31T18:02:38,2019-01-31T18:02:38,0, ,Y,SS1112,0.0,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,0.0,2019-05-30T00:00:00.000000,0.0,30,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC23268241,02,0,1,N,INDEM,0.0,1,2019-01-31T18:02:38,2019-01-31T18:02:38,0, ,Y,SS1112,0.0,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,0.0,2019-05-30T00:00:00.000000,0.0,30,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC19899170,02,0,1,N,PRDEM,10000000.0,1,2019-02-10T17:56:08,2019-02-10T17:56:08,0, ,Y,SK1789,0.0,M,1,SK1789,0,2099-12-31T00:00:00.000000,Y,0.0,2019-02-16T00:00:00.000000,0.0,16,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC19899170,02,0,1,N,INDEM,0.0,1,2019-02-10T17:56:08,2019-02-10T17:56:08,0, ,Y,SK1789,0.0,M,0,SK1789,0,2099-12-31T00:00:00.000000,Y,0.0,2019-02-16T00:00:00.000000,0.0,16,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC42442328,02,0,1,N,PRDEM,7000000.0,1,2019-02-11T17:10:42,2019-02-11T17:10:42,0, ,Y,DP3715,0.0,M,1,DP3715,0,2099-12-31T00:00:00.000000,Y,0.0,2019-02-19T00:00:00.000000,0.0,19,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC42442328,02,0,1,N,INDEM,0.0,1,2019-02-11T17:10:42,2019-02-11T17:10:42,0, ,Y,DP3715,0.0,M,0,DP3715,0,2099-12-31T00:00:00.000000,Y,0.0,2019-02-19T00:00:00.000000,0.0,19,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC34993736,02,0,1,N,INDEM,0.0,1,2019-02-27T18:54:02,2019-02-27T18:54:02,0, ,Y,DP3715,0.0,M,0,DP3715,0,2099-12-31T00:00:00.000000,Y,0.0,2019-02-20T00:00:00.000000,0.0,20,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC34993736,02,0,1,N,PRDEM,10000000.0,1,2019-02-27T18:54:02,2019-02-27T18:54:02,1, ,Y,DP3715,0.0,M,1,DP3715,0,2099-12-31T00:00:00.000000,Y,0.0,2019-02-20T00:00:00.000000,0.0,20,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC93865568,22,0,1,N,INDEM,0.0,1,2019-04-12T23:40:58,2019-04-12T23:40:58,0, ,Y,DP3715,0.0,M,0,DP3715,0,2099-12-31T00:00:00.000000,Y,0.0,2019-03-30T00:00:00.000000,0.0,30,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC93865568,22,0,1,N,PRDEM,2000000.0,1,2019-04-12T23:40:58,2019-04-12T23:40:58,1, ,Y,DP3715,0.0,M,1,DP3715,0,2099-12-31T00:00:00.000000,Y,0.0,2019-03-30T00:00:00.000000,0.0,30,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC16285598,02,0,1,N,INDEM,0.0,1,2019-04-23T12:35:33,2019-04-23T12:35:33,1, ,Y,REEMAT,0.0,M,0,REEMAT,0,2099-12-31T00:00:00.000000,Y,0.0,2018-08-19T00:00:00.000000,0.0,18,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC16285598,02,0,1,N,PRDEM,4000000.0,1,2019-04-23T12:35:33,2019-04-23T12:35:33,1, ,Y,REEMAT,0.0,M,1,REEMAT,0,2099-12-31T00:00:00.000000,Y,0.0,2018-08-18T00:00:00.000000,0.0,18,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC73601042,22,0,1,N,INDEM,0.0,1,2019-05-17T10:31:14,2019-05-17T10:31:14,0, ,Y,KM3569,0.0,M,0,KM3569,0,2099-12-31T00:00:00.000000,Y,0.0,2019-03-30T00:00:00.000000,0.0,30,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC73601042,22,0,1,N,PRDEM,17000000.0,1,2019-05-17T10:31:14,2019-05-17T10:31:14,1, ,Y,KM3569,0.0,M,1,KM3569,0,2099-12-31T00:00:00.000000,Y,0.0,2019-03-30T00:00:00.000000,0.0,30,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC56783574,02,0,1,N,INDEM,0.0,1,2019-07-23T11:59:09,2019-07-23T11:59:09,0, ,Y,KM3569,0.0,Q,0,KM3569,0,2099-12-31T00:00:00.000000,Y,0.0,2018-04-13T00:00:00.000000,0.0,13,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC56783574,02,0,1,N,PRDEM,2000000.0,1,2019-07-23T11:59:09,2019-07-23T11:59:09,5, ,Y,KM3569,0.0,Q,20,KM3569,0,2099-12-31T00:00:00.000000,Y,0.0,2018-04-01T00:00:00.000000,0.0,1,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,0.0,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC60299990,02,0,1,N,INDEM,0.0,1,2019-07-23T12:30:54,2019-07-23T12:30:54,0, ,Y,SS1112,0.0,M,0,SS1112,0,2099-12-31T00:00:00.000000,Y,0.0,2019-06-01T00:00:00.000000,0.0,1,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,,0.0,0.0, , ,,2024-08-07 06:52:36.003
AC60299990,02,0,1,N,PRDEM,3500000.0,1,2019-07-23T12:30:54,2019-07-23T12:30:54,0, ,Y,SS1112,0.0,M,1,SS1112,0,2099-12-31T00:00:00.000000,Y,0.0,2019-06-01T00:00:00.000000,0.0,1,0, ,0.0, ,P,,2099-12-31T00:00:00.000000,0.0,Y,,0.0,0.0, , ,,2024-08-07 06:52:36.003
