acid,ts_cnt,bank_id,lchg_time,rcre_time,serial_num,lchg_user_id,rcre_user_id,event_serial_num,lim_inactive_date,lim_inactive_rmks,related_serial_num,lim_inactive_bod_date,lim_inactive_sys_date,updated_at
AC18563744,0,1,2019-01-23T14:23:27,2019-01-23T14:23:27,1,AG2273,AG2273,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC23268241,0,1,2019-01-30T16:51:55,2019-01-30T16:51:55,1,SS1112,SS1112,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC60299990,0,1,2019-02-01T12:42:42,2019-02-01T12:42:42,1,SS1112,SS1112,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC59814795,0,1,2019-02-06T18:26:00.000000,2019-02-06T18:26:00.000000,1,NK0148,NK0148,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC34206717,0,1,2019-02-06T18:34:01,2019-02-06T18:34:01,1,UP2097,UP2097,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC36777136,0,1,2019-02-06T18:37:19,2019-02-06T18:37:19,1,UP2097,UP2097,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC30679355,0,1,2019-02-06T18:37:21,2019-02-06T18:37:21,1,NK0148,NK0148,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC62753454,0,1,2019-02-06T19:23:44,2019-02-06T19:23:44,1,TJ1830,TJ1830,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC33200722,0,1,2019-02-06T19:24:31,2019-02-06T19:24:31,1,BS1646,BS1646,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC44557939,0,1,2019-02-06T19:28:05,2019-02-06T19:28:05,1,BS1646,BS1646,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC79901611,0,1,2019-02-06T19:28:16,2019-02-06T19:28:16,1,TJ1830,TJ1830,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC11784997,0,1,2019-02-07T11:42:15,2019-02-07T11:42:15,1,TJ1830,TJ1830,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC65698793,0,1,2019-02-07T11:48:00.000000,2019-02-07T11:48:00.000000,1,TJ1830,TJ1830,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC61398986,0,1,2019-02-07T11:54:59,2019-02-07T11:54:59,1,GC1367,GC1367,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC89530543,0,1,2019-02-07T11:56:15,2019-02-07T11:56:15,1,TJ1830,TJ1830,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC31039937,0,1,2019-02-07T12:05:41,2019-02-07T12:05:41,1,JS1209,JS1209,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC26783120,0,1,2019-02-07T12:07:11,2019-02-07T12:07:11,1,PS2398,PS2398,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC91546338,0,1,2019-02-07T12:22:18,2019-02-07T12:22:18,1,JS1209,JS1209,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC33718096,0,1,2019-02-07T12:27:15,2019-02-07T12:27:15,1,PS2398,PS2398,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC75049386,0,1,2019-02-07T12:37:36,2019-02-07T12:37:36,1,GC1367,GC1367,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC12730210,0,1,2019-02-08T17:18:37,2019-02-08T17:18:37,1,RS1366,RS1366,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC79529016,0,1,2019-02-14T11:32:05,2019-02-14T11:32:05,1,SD1030,SD1030,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC20969940,0,1,2019-03-01T15:32:00.000000,2019-03-01T15:32:00.000000,1,SA0371,SA0371,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC74337820,0,1,2019-03-01T15:37:12,2019-03-01T15:37:12,1,SA0371,SA0371,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC36388884,0,1,2019-03-21T16:44:07,2019-03-21T16:44:07,2,TR1362,TR1362,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC36388884,0,1,2019-03-21T16:44:07,2019-03-21T16:44:07,1,TR1362,TR1362,2,2019-03-21T00:00:00.000000,,2.0,2019-03-21T00:00:00.000000,2019-03-21T16:44:07,2024-08-07 06:55:04.547
AC37703836,0,1,2019-03-21T16:44:16,2019-03-21T16:44:16,1,TR1362,TR1362,2,2019-03-21T00:00:00.000000,,2.0,2019-03-21T00:00:00.000000,2019-03-21T16:44:16,2024-08-07 06:55:04.547
AC37703836,0,1,2019-03-21T16:44:16,2019-03-21T16:44:16,2,TR1362,TR1362,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC73601042,0,1,2019-03-21T16:46:59,2019-03-21T16:46:59,1,TR1362,TR1362,2,2019-03-21T00:00:00.000000,,2.0,2019-03-21T00:00:00.000000,2019-03-21T16:46:59,2024-08-07 06:55:04.547
AC73601042,0,1,2019-03-21T16:46:59,2019-03-21T16:46:59,2,TR1362,TR1362,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC93865568,0,1,2019-03-21T17:49:05,2019-03-21T17:49:05,1,TR1362,TR1362,2,2019-03-21T00:00:00.000000,,2.0,2019-03-21T00:00:00.000000,2019-03-21T17:49:05,2024-08-07 06:55:04.547
AC93865568,0,1,2019-03-21T17:49:05,2019-03-21T17:49:05,2,TR1362,TR1362,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC28554181,0,1,2019-03-25T17:20:59,2019-03-25T17:20:59,1,SS1112,SS1112,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC47952957,0,1,2019-03-27T18:05:09,2019-03-27T18:05:09,1,SN1138,SN1138,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2019-04-12T14:45:25,2019-04-12T14:45:25,61,SS1112,SS1112,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2019-04-12T14:45:25,2019-04-12T14:45:25,60,SS1112,SS1112,2,2019-04-12T00:00:00.000000,,61.0,2019-04-12T00:00:00.000000,2019-04-12T14:45:25,2024-08-07 06:55:04.547
AC78339279,0,1,2019-04-12T14:51:23,2019-04-12T14:51:23,1,SS1112,SS1112,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC69565101,0,1,2019-04-16T13:29:56,2019-04-16T13:29:56,1,JM1941,JM1941,2,2018-01-14T00:00:00.000000,,2.0,2019-04-16T00:00:00.000000,2019-04-16T13:29:56,2024-08-07 06:55:04.547
AC69565101,0,1,2019-04-16T13:29:56,2019-04-16T13:29:56,2,JM1941,JM1941,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC69565101,0,1,2019-04-16T13:32:44,2019-04-16T13:32:44,2,SA2378,SA2378,2,2018-01-14T00:00:00.000000,,3.0,2019-04-16T00:00:00.000000,2019-04-16T13:32:44,2024-08-07 06:55:04.547
AC69565101,0,1,2019-04-16T13:32:44,2019-04-16T13:32:44,3,SA2378,SA2378,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC47793903,0,1,2019-04-16T16:02:09,2019-04-16T16:02:09,1,JM1941,JM1941,2,2018-01-28T00:00:00.000000,,2.0,2019-04-16T00:00:00.000000,2019-04-16T16:02:09,2024-08-07 06:55:04.547
AC47793903,0,1,2019-04-16T16:02:09,2019-04-16T16:02:09,2,JM1941,JM1941,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC47793903,0,1,2019-04-16T16:04:10,2019-04-16T16:04:10,2,JM1941,JM1941,2,2018-01-28T00:00:00.000000,,3.0,2019-04-16T00:00:00.000000,2019-04-16T16:04:10,2024-08-07 06:55:04.547
AC47793903,0,1,2019-04-16T16:04:10,2019-04-16T16:04:10,3,JM1941,JM1941,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC16285598,0,1,2019-04-16T16:08:45,2019-04-16T16:08:45,2,JM1941,JM1941,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC16285598,0,1,2019-04-16T16:08:45,2019-04-16T16:08:45,1,JM1941,JM1941,2,2018-05-20T00:00:00.000000,,2.0,2019-04-16T00:00:00.000000,2019-04-16T16:08:45,2024-08-07 06:55:04.547
AC16285598,0,1,2019-04-16T16:11:31,2019-04-16T16:11:31,2,JM1941,JM1941,2,2018-05-20T00:00:00.000000,,3.0,2019-04-16T00:00:00.000000,2019-04-16T16:11:31,2024-08-07 06:55:04.547
AC16285598,0,1,2019-04-16T16:11:31,2019-04-16T16:11:31,3,JM1941,JM1941,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC43615368,0,1,2019-04-16T16:15:20,2019-04-16T16:15:20,2,JM1941,JM1941,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC43615368,0,1,2019-04-16T16:15:20,2019-04-16T16:15:20,1,JM1941,JM1941,2,2018-05-27T00:00:00.000000,,2.0,2019-04-16T00:00:00.000000,2019-04-16T16:15:20,2024-08-07 06:55:04.547
AC43615368,0,1,2019-04-16T16:19:23,2019-04-16T16:19:23,2,JM1941,JM1941,2,2018-05-27T00:00:00.000000,,3.0,2019-04-16T00:00:00.000000,2019-04-16T16:19:23,2024-08-07 06:55:04.547
AC43615368,0,1,2019-04-16T16:19:23,2019-04-16T16:19:23,3,JM1941,JM1941,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC26388090,0,1,2019-04-17T15:40:36,2019-04-17T15:40:36,1,JM1941,JM1941,2,2018-04-08T00:00:00.000000,,2.0,2019-04-17T00:00:00.000000,2019-04-17T15:40:36,2024-08-07 06:55:04.547
AC26388090,0,1,2019-04-17T15:40:36,2019-04-17T15:40:36,2,JM1941,JM1941,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC26388090,0,1,2019-04-17T16:49:50,2019-04-17T16:49:50,2,JM1941,JM1941,2,2018-04-08T00:00:00.000000,,3.0,2019-04-17T00:00:00.000000,2019-04-17T16:49:50,2024-08-07 06:55:04.547
AC26388090,0,1,2019-04-17T16:49:50,2019-04-17T16:49:50,3,JM1941,JM1941,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC92775499,0,1,2019-04-17T16:51:36,2019-04-17T16:51:36,2,JM1941,JM1941,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC92775499,0,1,2019-04-17T16:51:36,2019-04-17T16:51:36,1,JM1941,JM1941,2,2018-02-04T00:00:00.000000,,2.0,2019-04-17T00:00:00.000000,2019-04-17T16:51:36,2024-08-07 06:55:04.547
AC55259923,0,1,2019-04-22T17:01:55,2019-04-22T17:01:55,1,SN1138,SN1138,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2019-04-22T17:18:20,2019-04-22T17:18:20,61,DP3715,DP3715,2,2019-04-22T00:00:00.000000,,62.0,2019-04-22T00:00:00.000000,2019-04-22T17:18:20,2024-08-07 06:55:04.547
AC54231965,0,1,2019-04-22T17:18:20,2019-04-22T17:18:20,62,DP3715,DP3715,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54764034,0,1,2019-05-17T10:24:04,2019-05-17T10:24:04,1,TR1362,TR1362,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22239436,0,1,2019-05-17T10:29:07,2019-05-17T10:29:07,31,TR1362,TR1362,2,2019-05-17T00:00:00.000000,,32.0,2019-05-17T00:00:00.000000,2019-05-17T10:29:07,2024-08-07 06:55:04.547
AC22239436,0,1,2019-05-17T10:29:07,2019-05-17T10:29:07,32,TR1362,TR1362,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC73537565,0,1,2019-05-30T16:53:39,2019-05-30T16:53:39,2,REEMAT,REEMAT,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC73537565,0,1,2019-05-30T16:53:39,2019-05-30T16:53:39,1,REEMAT,REEMAT,2,2019-05-30T00:00:00.000000,,2.0,2019-05-30T00:00:00.000000,2019-05-30T16:53:39,2024-08-07 06:55:04.547
AC51776235,0,1,2019-06-17T12:28:10,2019-06-17T12:28:10,1,RT1645,RT1645,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC19149472,0,1,2019-06-20T12:07:09,2019-06-20T12:07:09,1,GT1905,GT1905,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC36532825,0,1,2019-06-27T18:18:09,2019-06-27T18:18:09,1,SK1774,SK1774,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC61216579,0,1,2019-07-18T17:52:50,2019-07-18T17:52:50,1,AG2273,AG2273,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC44175069,0,1,2019-08-04T12:41:45,2019-08-04T12:41:45,1,DP3715,DP3715,2,2019-02-12T00:00:00.000000,,2.0,2019-08-04T00:00:00.000000,2019-08-04T12:41:45,2024-08-07 06:55:04.547
AC44175069,0,1,2019-08-04T12:41:45,2019-08-04T12:41:45,2,DP3715,DP3715,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22171976,0,1,2019-08-04T12:41:52,2019-08-04T12:41:52,1,DP3715,DP3715,2,2019-02-12T00:00:00.000000,,2.0,2019-08-04T00:00:00.000000,2019-08-04T12:41:52,2024-08-07 06:55:04.547
AC22171976,0,1,2019-08-04T12:41:52,2019-08-04T12:41:52,2,DP3715,DP3715,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC96847264,0,1,2019-08-04T12:41:58,2019-08-04T12:41:58,2,DP3715,DP3715,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC96847264,0,1,2019-08-04T12:41:58,2019-08-04T12:41:58,1,DP3715,DP3715,2,2019-02-12T00:00:00.000000,,2.0,2019-08-04T00:00:00.000000,2019-08-04T12:41:58,2024-08-07 06:55:04.547
AC79790129,0,1,2019-08-11T14:46:53,2019-08-11T14:46:53,1,SS1112,SS1112,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC38423305,0,1,2019-08-12T18:15:08,2019-08-12T18:15:08,1,SS1112,SS1112,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC10277118,0,1,2019-08-13T11:33:36,2019-08-13T11:33:36,1,SS1112,SS1112,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22879218,0,1,2019-08-14T12:41:57,2019-08-14T12:41:57,1,SK1789,SK1789,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC44942630,0,1,2019-09-26T11:00:09,2019-09-26T11:00:09,1,RS2979,RS2979,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC23386070,0,1,2019-09-27T16:53:09,2019-09-27T16:53:09,1,SS1112,SS1112,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC44942630,0,1,2019-10-01T13:24:57,2019-10-01T13:24:57,2,SD0357,SD0357,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC44942630,0,1,2019-10-01T13:24:57,2019-10-01T13:24:57,1,SD0357,SD0357,2,2019-10-01T00:00:00.000000,,2.0,2019-10-01T00:00:00.000000,2019-10-01T13:24:57,2024-08-07 06:55:04.547
AC93533296,0,1,2019-10-04T14:39:14,2019-10-04T14:39:14,1,NT4356,NT4356,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC38803203,0,1,2019-10-15T20:20:58,2019-10-15T20:20:58,168,KM3569,KM3569,2,2019-10-15T00:00:00.000000,,169.0,2019-10-15T00:00:00.000000,2019-10-15T20:20:58,2024-08-07 06:55:04.547
AC38803203,0,1,2019-10-15T20:20:58,2019-10-15T20:20:58,169,KM3569,KM3569,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC71222446,0,1,2019-11-06T16:32:47,2019-11-06T16:32:47,1,CD0122,CD0122,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC85714998,0,1,2019-11-17T15:42:21,2019-11-17T15:42:21,1,CD0122,CD0122,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC42350350,0,1,2019-12-11T19:18:05,2019-12-11T19:18:05,1,SK1789,SK1789,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC47107755,0,1,2020-02-27T21:16:43,2020-02-27T21:16:43,1,SK1789,SK1789,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC17344299,0,1,2020-02-27T21:20:35,2020-02-27T21:20:35,1,SK1789,SK1789,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC44109267,0,1,2020-02-27T21:21:51,2020-02-27T21:21:51,1,SK1789,SK1789,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC76501664,0,1,2020-02-27T21:22:56,2020-02-27T21:22:56,1,SK1789,SK1789,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC87807800,0,1,2020-02-27T21:24:13,2020-02-27T21:24:13,1,SK1789,SK1789,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC14387138,0,1,2020-02-27T21:25:26,2020-02-27T21:25:26,1,SK1789,SK1789,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2020-04-03T12:20:16,2020-04-03T12:20:16,62,ST1903,ST1903,2,2019-04-22T00:00:00.000000,,63.0,2020-04-03T00:00:00.000000,2020-04-03T12:20:16,2024-08-07 06:55:04.547
AC54231965,0,1,2020-04-03T12:20:16,2020-04-03T12:20:16,63,ST1903,ST1903,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2020-04-03T12:23:14,2020-04-03T12:23:14,63,ST1903,ST1903,2,2019-04-22T00:00:00.000000,,64.0,2020-04-03T00:00:00.000000,2020-04-03T12:23:14,2024-08-07 06:55:04.547
AC54231965,0,1,2020-04-03T12:23:14,2020-04-03T12:23:14,64,ST1903,ST1903,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22239436,0,1,2020-04-14T12:52:24,2020-04-14T12:52:24,33,ST4119,ST4119,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22239436,0,1,2020-04-14T12:52:24,2020-04-14T12:52:24,32,ST4119,ST4119,2,2019-05-17T00:00:00.000000,,33.0,2020-04-14T00:00:00.000000,2020-04-14T12:52:24,2024-08-07 06:55:04.547
AC22239436,0,1,2020-04-14T13:07:08,2020-04-14T13:07:08,34,ST4119,ST4119,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22239436,0,1,2020-04-14T13:07:08,2020-04-14T13:07:08,33,ST4119,ST4119,2,2019-05-17T00:00:00.000000,,34.0,2020-04-14T00:00:00.000000,2020-04-14T13:07:08,2024-08-07 06:55:04.547
AC62102565,0,1,2020-04-20T16:20:04,2020-04-20T16:20:04,1,KS2280,KS2280,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC73404864,0,1,2020-04-22T15:41:23,2020-04-22T15:41:23,1,RM0486,RM0486,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC62994468,0,1,2020-04-22T17:18:10,2020-04-22T17:18:10,1,RM0486,RM0486,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2020-05-05T15:41:51,2020-05-05T15:41:51,64,SK1789,SK1789,2,2020-05-05T00:00:00.000000,,65.0,2020-05-05T00:00:00.000000,2020-05-05T15:41:51,2024-08-07 06:55:04.547
AC54231965,0,1,2020-05-05T15:41:51,2020-05-05T15:41:51,65,SK1789,SK1789,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC90816893,0,1,2020-05-05T15:43:34,2020-05-05T15:43:34,1,SK1789,SK1789,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22239436,0,1,2020-05-05T17:21:06,2020-05-05T17:21:06,35,SK1789,SK1789,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22239436,0,1,2020-05-05T17:21:06,2020-05-05T17:21:06,34,SK1789,SK1789,2,2020-05-05T00:00:00.000000,,35.0,2020-05-05T00:00:00.000000,2020-05-05T17:21:06,2024-08-07 06:55:04.547
AC37643692,0,1,2020-05-05T17:21:59,2020-05-05T17:21:59,1,SK1789,SK1789,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC66240016,0,1,2020-06-19T18:45:48,2020-06-19T18:45:48,1,ST1903,ST1903,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC11831247,0,1,2020-06-25T20:23:44,2020-06-25T20:23:44,1,SG4491,SG4491,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC44191554,0,1,2020-07-13T18:20:13,2020-07-13T18:20:13,1,FIVUSR,FIVUSR,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC44191554,0,1,2020-07-17T16:28:39,2020-07-17T16:28:39,1,SD0357,SD0357,2,2020-07-17T00:00:00.000000,,2.0,2020-07-17T00:00:00.000000,2020-07-17T16:28:39,2024-08-07 06:55:04.547
AC44191554,0,1,2020-07-17T16:28:39,2020-07-17T16:28:39,2,SD0357,SD0357,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC70629663,0,1,2020-07-23T19:35:55,2020-07-23T19:35:55,1,SD0357,SD0357,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC68746394,0,1,2020-07-29T17:59:07,2020-07-29T17:59:07,1,FIVUSR,FIVUSR,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC68746394,0,1,2020-08-02T14:47:28,2020-08-02T14:47:28,1,DB1714,DB1714,2,2020-08-02T00:00:00.000000,,2.0,2020-08-02T00:00:00.000000,2020-08-02T14:47:28,2024-08-07 06:55:04.547
AC68746394,0,1,2020-08-02T14:47:28,2020-08-02T14:47:28,2,DB1714,DB1714,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC71556642,0,1,2020-08-16T14:56:51,2020-08-16T14:56:51,1,SK1789,SK1789,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC91926827,0,1,2020-08-16T17:38:46,2020-08-16T17:38:46,1,FIVUSR,FIVUSR,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2020-09-13T19:15:42,2020-09-13T19:15:42,66,SK4366,SK4366,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2020-09-13T19:15:42,2020-09-13T19:15:42,65,SK4366,SK4366,2,2020-05-05T00:00:00.000000,,66.0,2020-09-13T00:00:00.000000,2020-09-13T19:15:42,2024-08-07 06:55:04.547
AC54231965,0,1,2020-09-13T19:18:12,2020-09-13T19:18:12,67,SK4366,SK4366,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2020-09-13T19:18:12,2020-09-13T19:18:12,66,SK4366,SK4366,2,2020-05-05T00:00:00.000000,,67.0,2020-09-13T00:00:00.000000,2020-09-13T19:18:12,2024-08-07 06:55:04.547
AC69249356,0,1,2020-09-14T16:39:18,2020-09-14T16:39:18,1,FIVUSR,FIVUSR,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22672533,0,1,2020-09-23T19:29:12,2020-09-23T19:29:12,1,SS2909,SS2909,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC44942630,0,1,2020-10-01T15:04:09,2020-10-01T15:04:09,3,PRAMILAS,PRAMILAS,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC44942630,0,1,2020-10-01T15:04:09,2020-10-01T15:04:09,2,PRAMILAS,PRAMILAS,2,2020-10-01T00:00:00.000000,,3.0,2020-10-01T00:00:00.000000,2020-10-01T15:04:09,2024-08-07 06:55:04.547
AC69249356,0,1,2020-10-04T11:16:38,2020-10-04T11:16:38,2,AB3570,AB3570,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC69249356,0,1,2020-10-04T11:16:38,2020-10-04T11:16:38,1,AB3570,AB3570,2,2020-10-04T00:00:00.000000,,2.0,2020-10-04T00:00:00.000000,2020-10-04T11:16:38,2024-08-07 06:55:04.547
AC75287875,0,1,2020-10-06T18:39:35,2020-10-06T18:39:35,1,SS2909,SS2909,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC62877707,0,1,2020-10-09T15:18:00.000000,2020-10-09T15:18:00.000000,1,SN1138,SN1138,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC69249356,0,1,2020-10-09T15:18:32,2020-10-09T15:18:32,2,SN1138,SN1138,2,2020-10-09T00:00:00.000000,,3.0,2020-10-09T00:00:00.000000,2020-10-09T15:18:32,2024-08-07 06:55:04.547
AC69249356,0,1,2020-10-09T15:18:32,2020-10-09T15:18:32,3,SN1138,SN1138,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2020-10-13T20:05:18,2020-10-13T20:05:18,68,PRAMILAS,PRAMILAS,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC54231965,0,1,2020-10-13T20:05:18,2020-10-13T20:05:18,67,PRAMILAS,PRAMILAS,2,2020-10-13T00:00:00.000000,,68.0,2020-10-13T00:00:00.000000,2020-10-13T20:05:18,2024-08-07 06:55:04.547
AC93029184,0,1,2020-10-13T20:06:31,2020-10-13T20:06:31,1,PRAMILAS,PRAMILAS,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22239436,0,1,2020-10-13T22:03:32,2020-10-13T22:03:32,36,DB4915,DB4915,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22239436,0,1,2020-10-13T22:03:32,2020-10-13T22:03:32,35,DB4915,DB4915,2,2020-10-13T00:00:00.000000,,36.0,2020-10-13T00:00:00.000000,2020-10-13T22:03:32,2024-08-07 06:55:04.547
AC80223640,0,1,2020-10-13T22:09:28,2020-10-13T22:09:28,1,DB4915,DB4915,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC89686122,0,1,2020-10-15T15:07:19,2020-10-15T15:07:19,1,SM4625,SM4625,2,2000-08-22T00:00:00.000000,,2.0,2020-10-15T00:00:00.000000,2020-10-15T15:07:19,2024-08-07 06:55:04.547
AC89686122,0,1,2020-10-15T15:07:19,2020-10-15T15:07:19,2,SM4625,SM4625,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
AC22239436,0,1,2020-10-21T17:54:00.000000,2020-10-21T17:54:00.000000,37,MM1102,MM1102,1,2099-12-31T00:00:00.000000,,,,,2024-08-07 06:55:04.547
