ate_bna,ate_num,ate_adr1,ate_adr2,ate_code,ate_fees,ate_labe,ate_ip_addr,ate_tmk_kcv,ate_tmk_key,ate_tpk_kcv,ate_tpk_key,ate_aca_code,ate_aco_code,ate_ael_code,ate_afa_code,ate_agr_code,ate_amo_code,ate_apr_code,ate_atc_code,ate_atd_code,ate_ats_code,ate_ban_code,ate_bna_type,ate_bra_code,ate_cit_code,ate_hky_code,ate_int_code,ate_int_loro,ate_last_tsn,ate_latitude,ate_location,ate_mer_iden,ate_tds_code,ate_adre_pobx,ate_adre_stat,ate_adre_stre,ate_adre_zipd,ate_crea_date,ate_disp_cas1,ate_disp_cas2,ate_disp_cas3,ate_disp_cas4,ate_disp_hop1,ate_disp_hop2,ate_disp_hop3,ate_disp_hop4,ate_longitude,ate_loro_account,ate_mer_acc_numb,ate_cardless_flag,ate_defa_curr_code,ate_last_tran_date,ate_cut_off_end_time,ate_cut_off_star_time,updated_at
,ATM604082,Dlytica Gauradha,,1075620,,Dlytica Gauradha,172.26.8.66,,325216E2093127FCD4FD92FCB84107D3,,D4164BF074D1E51C8151B083FB70568C,,21226,3.0,1,1015040,1.0,1,1074820,1074800,6.0,1,,5260,88981,,626,30,58188.0,,,1007087,1075200,,,,,,18.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T20:59:54,,,2024-08-07 07:01:23.859
,ATM949021,Dlytica SYUCHATAR EXT CTR,,1098160,,Dlytica SYUCHATAR EXT CTR,172.27.15.210,,1A25E4470B70FCF73F3063D9E6AEA268,,7A912909CA8B3CFFFA67366E02ADD07D,,21226,3.0,1,1014920,1.0,1,1098960,1100540,6.0,1,,5453,68821,,952,30,46978.0,,1.0,,1096540,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T20:59:58,,,2024-08-07 07:01:23.859
,ATM466813,Dlytica MAISTHAN BIRGUNJ,,1077100,,Dlytica MAISTHAN BIRGUNJ,172.27.10.42,,FADC569D3FC3E1403C543315E6EB0F1A,,21EEA0A921F737DEF9D84E06B559A95F,,11278,3.0,1,1012040,1.0,1,1076300,1076280,4.0,1,,5186,67581,,700,30,69581.0,,,1007022,1076680,,,,,,12.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:00:02,,,2024-08-07 07:01:23.859
,ATM123628,Dlytica DANCHHI EXT CTR,"Danchhi, KTM",1079400,,Dlytica DANCHHI EXT CTR,172.26.18.58,,097AEC04BA699FF8F2F2FCD83DD7398B,,75C8D00A901A06A8EF60DF1111AF4103,,21226,3.0,1,1014920,1.0,1,1079000,1079380,6.0,1,,5472,68821,,778,30,30137.0,,1.0,,1079380,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:00:09,,,2024-08-07 07:01:23.859
,ATM257701,Dlytica Banglamukhi,,1076720,,Dlytica Banglamukhi,172.27.6.234,,F35D8E068CC9483D252ED582A8161480,,C984A49C26AC0B27F568450FA914CAFA,,9788,3.0,1,1015089,1.0,2,1075920,1075900,4.0,1,,5395,69161,,681,30,37680.0,,,1007053,1076300,,,,,,8.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:00:41,,,2024-08-07 07:01:23.859
,ATM746699,Dlytica JANAKPUR BRANCH,,1070640,,Dlytica JANAKPUR BRANCH,172.26.6.34,,27E92B2F7780EDA057C7D732473793E4,,360A9ECC6836595B05A1CBE4907E6331,,11278,3.0,1,1012040,1.0,1,1069840,1069820,4.0,1,,5289,67161,,377,30,99698.0,,,1007031,1070220,,,,,,11.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:00:55,,,2024-08-07 07:01:23.859
,ATM620056,Dlytica Bardibas,,1076360,,Dlytica Bardibas,172.26.9.18,,035FA3C4BEE74867BBC8AA367E2B8E44,,6252093506FD18CBDE83067E7CD2C6F5,,9788,3.0,1,1012040,1.0,2,1075560,1075540,6.0,1,,5158,67401,,663,30,33867.0,,,1007121,1075940,,,,,,6.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:01:03,,,2024-08-07 07:01:23.859
,ATM897986,Dlytica BHANIMANDAL,,1078060,,Dlytica BHANIMANDAL,172.27.10.226,,C6C40CDCC079A69DF8721C9A82BCA4D7,,0459B9619F90779CB937B8CBC1D16396,,11227,3.0,1,1015089,1.0,3,1077260,1077240,4.0,1,,5395,69161,,748,30,67210.0,,,1007053,1077640,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:01:46,,,2024-08-07 07:01:23.859
,ATM310926,Dlytica KVH BHOTEBAHAL,,1075320,,Dlytica KVH BHOTEBAHAL,172.27.6.82,,09EC7ABBD4AD52B570FA3D35427C4FF5,,00231F76E3556A14189AEB65186799ED,,9788,3.0,1,1015089,1.0,2,1074520,1074500,4.0,1,,5395,68821,,611,30,29379.0,,,1007053,1074900,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:01:48,,,2024-08-07 07:01:23.859
,ATM300100,Dlytica M-BANESHWOR,,1076140,,Dlytica M-BANESHWOR,172.27.6.106,,A4780AFCB1CBDD1F449820161E46F436,,7EAEFB76CCDA58C7066D3598C8AFC531,,11278,3.0,1,1015089,1.0,1,1075340,1075320,4.0,1,,5395,68821,,652,30,56092.0,,,1007053,1075720,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:02:02,,,2024-08-07 07:01:23.859
,ATM474946,Dlytica SAUPHARSATIKAR,,1077280,,Dlytica SAUPHARSATIKAR,172.26.9.82,,55F0D2A9BCCA242806C4A2B65E7EF701,,71CBCF8C6994743826DFB6B5DCB6E01A,,9788,3.0,1,1015020,1.0,2,1076480,1076460,4.0,1,,5444,88661,,709,30,44060.0,,,1007093,1076860,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:02:35,,,2024-08-07 07:01:23.859
,ATM747233,Dlytica LRI KALANKI EXT CTR ATM II,,1099560,,Dlytica LRI KALANKI EXT CTR ATM II,172.26.15.188,,B15217DEE1B3D38B625F06E87FEB012D,,074B503298B90A201BD851C9565A74E7,,21226,3.0,1,1014920,1.0,1,1100360,1101940,6.0,1,,5306,68821,,971,30,72832.0,,1.0,,1097940,,,,,,15.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:02:49,,,2024-08-07 07:01:23.859
,ATM682670,Dlytica JEETPUR,,1075260,,Dlytica JEETPUR,172.26.7.242,,A29E3B0ADF83294A3A009C23629CC93C,,1142E411408E234D173AF813F9A4E3A0,,9788,3.0,1,1012040,1.0,2,1074460,1074440,6.0,1,,5293,67781,,608,30,37064.0,,,1007080,1074840,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:03:21,,,2024-08-07 07:01:23.859
,ATM877344,Dlytica ROADSESH BRANCH,,1076300,,Dlytica ROADSESH BRANCH,172.26.17.242,,A16063C0D389F36D9E520D165272BC96,,0F93E7EEFAB0F74E1D61E78394E51B11,,11278,3.0,1,1015040,1.0,1,1075500,1075480,4.0,1,,5426,66401,,660,30,144757.0,,,1007230,1075880,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:03:22,,,2024-08-07 07:01:23.859
,ATM789928,Dlytica BANEPA AL,,1077880,,Dlytica BANEPA AL,172.27.10.90,,62A44F99C977D17D216A959EB29696A8,,8A39E4115BC52B074F1CC047262BD61A,,11227,3.0,1,1014920,1.0,3,1077080,1077060,4.0,1,,5152,69041,,739,30,38598.0,,,1007007,1077460,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:03:35,,,2024-08-07 07:01:23.859
,ATM497923,Dlytica BALKOT EXT CTR,,1075960,,Dlytica BALKOT EXT CTR,172.26.20.50,,0DF8BD35C6A474B41C136D996A38E187,,3FC71D71525D1956195A99E761DB2EEA,,9788,3.0,1,1014920,1.0,2,1075160,1075140,4.0,1,,5149,68821,,643,30,21126.0,,,1007099,1075540,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:03:40,,,2024-08-07 07:01:23.859
,ATM960837,Dlytica BRT MAINROAD BRANCH,,1076260,,Dlytica BRT MAINROAD BRANCH,172.26.12.90,,72BDB07A6A1889502891B94331A46E30,,1AC0CEC6E4B617D7D9CC6F73235E4DAE,,21226,3.0,1,1015040,1.0,1,1075460,1075440,6.0,1,,5184,66401,,658,30,62815.0,,,1007214,1075840,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:04:23,,,2024-08-07 07:01:23.859
,ATM559163,Dlytica BALUWATAR BRANCH,,1072740,,Dlytica BALUWATAR BRANCH,172.26.13.186,,A893156569C07C0EE77B17C0A1D0ED07,,D053909B03C60A81F86223DBFE1425F2,,11227,3.0,1,1014920,1.0,3,1071940,1071920,4.0,1,,5150,68821,,482,30,68275.0,,,1007278,1072320,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:04:36,,,2024-08-07 07:01:23.859
,ATM635468,Dlytica BBSM KOTESHWOR ATM II,,1096400,,Dlytica BBSM KOTESHWOR ATM II,172.27.15.130,,8F707FCE71F9190BA04108C1636B9AF5,,3E9A5955C00B504615E7E4CB10041015,,21226,3.0,1,1015089,1.0,1,1096760,1098340,6.0,1,,5425,68821,,914,30,59766.0,,1.0,,1094380,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:04:39,,,2024-08-07 07:01:23.859
,ATM566178,Dlytica BHAISEPATI BRANCH,,1077700,,Dlytica BHAISEPATI BRANCH,172.26.9.242,,9B16FB7A1C7420D07345A84D9BB7A248,,DD0C6C74E3EBD4E88ADB31978EB1B269,,11227,3.0,1,1014920,1.0,3,1076900,1076880,4.0,1,,5172,69161,,730,30,71061.0,,,1007166,1077280,,,,,,7.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:04:40,,,2024-08-07 07:01:23.859
,ATM314884,Dlytica MIN MART POKHARA,,1069820,,Dlytica MIN MART POKHARA,172.27.12.162,,CF3A76D31069FD0F049963B98EC2C0CD,,F7CC11431DE683398351CBA4806B972C,,9788,3.0,1,1015000,1.0,2,1069020,1069000,4.0,1,,5399,69561,,336,30,17822.0,,,1007260,1069400,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:05:07,,,2024-08-07 07:01:23.859
,ATM498604,Dlytica KOHALPUR BRANCH ATM II,,1069700,,Dlytica KOHALPUR BRANCH ATM II,172.26.7.92,,BB43B845EEF93E232B06DE5CFAC02ACA,,A499D4D8D9BF10610638CE1BC4FF92D9,,11278,3.0,1,1015020,1.0,1,1068900,1068880,4.0,1,,5326,70061,,330,30,123605.0,,,1007059,1069280,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:05:08,,,2024-08-07 07:01:23.859
,ATM360760,Dlytica GWARKO,,1074980,,Dlytica GWARKO,172.26.11.130,,D655DCC85EA5CD088F235C4BA4AC9920,,B343BA929541C49C86C9076F57BFD9E6,,21226,3.0,1,1014920,1.0,1,1074180,1074160,6.0,1,,5273,69161,,594,30,61029.0,,,1007026,1074560,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T21:05:08,,,2024-08-07 07:01:23.859
,ATM991186,Dlytica CHAURAHA HP BUTWAL,,1069460,,Dlytica CHAURAHA HP BUTWAL,172.27.13.34,,EE5533FAF68834A32AFA187C5993FB04,,598CF0E2D20F9926A834BF320869BA26,,11278,3.0,1,1015020,1.0,1,1068660,1068640,6.0,1,,5420,70581,,318,30,30846.0,,,1007189,1069040,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:05:22,,,2024-08-07 07:01:23.859
,ATM404914,Dlytica SATDOBATO BRANCH,,1070480,,Dlytica SATDOBATO BRANCH,172.27.14.154,,457AD394FD163E7C915A8489FA6954CE,,18D41516CD8A1EA27A40937079D08376,,11278,3.0,1,1014920,1.0,1,1069680,1069660,4.0,1,,5430,68821,,369,30,111357.0,,,1007041,1070060,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:05:25,,,2024-08-07 07:01:23.859
,ATM875540,Dlytica BBSM BUTWAL,,1074040,,Dlytica BBSM BUTWAL,172.27.12.34,,1156E95070E3547C3F2B8E306BFECDC7,,BC4E580FED73AC3D65DE907AB16F5633,,11278,3.0,1,1015020,1.0,1,1073240,1073220,4.0,1,,5198,70581,,547,30,54147.0,,,1007015,1073620,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:05:30,,,2024-08-07 07:01:23.859
,ATM905322,Dlytica SITAPAILA BRANCH,,1077860,,Dlytica SITAPAILA BRANCH,172.26.10.90,,7E1589F1743AED769DF1AA1DB7CBF0BD,,F8C3FC55AB88E1C78EC711B7DD616418,,11227,3.0,1,1014920,1.0,3,1077060,1077040,4.0,1,,5453,68821,,738,30,64687.0,,,1007165,1077440,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:05:41,,,2024-08-07 07:01:23.859
,ATM987471,Dlytica SAKHU BRANCH,,1072600,,Dlytica SAKHU BRANCH,172.26.11.234,,57273AB0F9AFFADB429B5026FF649048,,962EFF037A9744F533FB3920ACDFB1D4,,11227,3.0,1,1014920,1.0,3,1071800,1071780,4.0,1,,5433,68821,,475,30,48704.0,,,1007338,1072180,,,,,,25.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:05:41,,,2024-08-07 07:01:23.859
,ATM933665,Dlytica DHUMBARAHI CHOWK,,1096380,,Dlytica DHUMBARAHI CHOWK,172.27.14.242,,040B5CC32957DB6C347041ABEB93FF39,,37ECB261D03F0DD899A001B451ED1333,,21226,3.0,1,1015089,1.0,1,1096740,1098320,6.0,1,,5425,68821,,913,30,12392.0,,1.0,,1094360,,,,,,17.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:05:47,,,2024-08-07 07:01:23.859
,ATM808112,Dlytica GEETANAGAR CTW,,1077440,,Dlytica GEETANAGAR CTW,172.26.9.218,,87AA2ABFA48C6A1097D35061528CA628,,00A4334B3E3E0AB11A146EED95CA1518,,9788,3.0,1,1014920,1.0,2,1076640,1076620,4.0,1,,5263,68621,,717,30,48471.0,,,1007182,1077020,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:06:01,,,2024-08-07 07:01:23.859
,ATM130896,Dlytica BBSM NAXAL,,1075160,,Dlytica BBSM NAXAL,172.27.6.2,,E9903A5B4C0BCE0F1C63F8949EBAE44F,,108B63B13677989093AAAA37581613A3,,21226,3.0,1,1015089,1.0,1,1074360,1074340,4.0,1,,5395,68821,,603,30,27453.0,,,1007053,1074740,,,,,,4.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:06:13,,,2024-08-07 07:01:23.859
,ATM901457,Dlytica SANGAM CHOWK BKT,,1097840,,Dlytica SANGAM CHOWK BKT,172.27.15.186,,56FBA1DCAFE3B7657A3869C0C156DB8B,,33B9693AF6468B3DC9A113F5DA09C2ED,,21226,3.0,1,1015089,1.0,1,1098240,1099820,6.0,1,,5425,68561,,947,30,31764.0,,1.0,,1096220,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:06:19,,,2024-08-07 07:01:23.859
,ATM889805,Dlytica TINCHULI BRANCH,,1069720,,Dlytica TINCHULI BRANCH,172.26.16.146,,98006EE364D4E850149C4A9CF1F8264F,,460F69C8FEC07C41B32633B710A089CC,,11278,3.0,1,1014920,1.0,1,1068920,1068900,4.0,1,,5477,68821,,331,30,126131.0,,,1007321,1069300,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:06:22,,,2024-08-07 07:01:23.859
,ATM868408,Dlytica DHUNGEDHARA NC BRANCH,,1074900,,Dlytica DHUNGEDHARA NC BRANCH,172.26.16.34,,6346FA85EA3190CE7382C41B5D655062,,1D76077ABBCBCCC79DE533AC36C4FAFE,,11278,3.0,1,1014920,1.0,1,1074100,1074080,4.0,1,,5234,68821,,590,30,100625.0,,,1007312,1074480,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:06:23,,,2024-08-07 07:01:23.859
,ATM305397,Dlytica DRIVERTOLE BRANCH,,1072680,,Dlytica DRIVERTOLE BRANCH,172.26.12.226,,ED5A6785F3C3D949F00E7FF33B2F95A0,,FEDE0043A08A5294E3680D4F2CC3776E,,11227,3.0,1,1015020,1.0,3,1071880,1071860,4.0,1,,5242,70601,,479,30,105644.0,,,1007180,1072260,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:06:24,,,2024-08-07 07:01:23.859
,ATM754755,Dlytica SHANTICHOWK BRANCH,,1069240,,Dlytica SHANTICHOWK BRANCH,172.26.16.242,,FBC19116D93BABA9C8E39FA45E30CCDC,,768C0E89C978381FB2C2DFB80CC776F6,,11278,3.0,1,1015020,1.0,1,1068440,1068420,4.0,1,,5447,70601,,307,30,79226.0,,,1007333,1068820,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:06:34,,,2024-08-07 07:01:23.859
,ATM177431,Dlytica KTM METRO-3 MAHARAJGUNJ EXT CTR,,1099540,,Dlytica KTM METRO-3 MAHARAJGUNJ EXT CTR,172.26.20.2,,ADCE08B2C188812909AB1B0617AFDEA3,,38A19706791A336B947A9A4FA01A39F6,,21226,3.0,1,1014920,1.0,1,1100340,1101920,6.0,1,,5150,68821,,970,30,8037.0,,1.0,,1097920,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:06:41,,,2024-08-07 07:01:23.859
,ATM539495,Dlytica BIRGUNJ BRANCH ATM II,,1073880,,Dlytica BIRGUNJ BRANCH ATM II,172.26.15.122,,E4C8857544393405B4A5AFB7B047E89C,,1CBE4CDB60964AD114394FCC63360320,,11227,3.0,1,1012040,1.0,3,1073080,1073060,4.0,1,,5186,67581,,539,30,68097.0,,,1007022,1073460,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:07:55,,,2024-08-07 07:01:23.859
,ATM408739,Dlytica,,1091720,,Dlytica,172.26.11.134,,8E69160C78B89393CA52F842845681B4,,FE397AB8CF43412C54E7C872BFE2E922,,21226,3.0,1,1014920,1.0,1,1091320,1092900,6.0,1,,5273,68821,,849,30,31573.0,,1.0,,1089700,,,,,,6.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:08:17,,,2024-08-07 07:01:23.859
,ATM723657,Dlytica GAUR,,1071180,,Dlytica GAUR,172.26.6.226,,B3AEA9ED6FB2D6B74E9E34A08D493A95,,DBA62B8EF388B6A414EE27B937D59D94,,9788,3.0,1,1012040,1.0,2,1070380,1070360,4.0,1,,5259,67901,,404,30,47240.0,,,1007046,1070760,,,,,,8.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:08:39,,,2024-08-07 07:01:23.859
,ATM891236,Dlytica BUTWAL,,1070760,,Dlytica BUTWAL,172.26.12.58,,407319AC06072595460B45F0ABBD75D0,,ABCA96FF9E82BF55C234E9062A16C808,,11227,3.0,1,1015020,1.0,3,1069960,1069940,4.0,1,,5198,70581,,383,30,47863.0,,,1007015,1070340,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:09:30,,,2024-08-07 07:01:23.859
,ATM595607,Dlytica BHERI ZONAL HP,,1072260,,Dlytica BHERI ZONAL HP,172.27.10.170,,24F3D9E40A5DB5147342F20003DB23A0,,7ACEC65D051A1B786BC67132E40F249D,,11227,3.0,1,1015020,1.0,3,1071460,1071440,4.0,1,,5381,70041,,458,30,99492.0,,,1007020,1071840,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:09:35,,,2024-08-07 07:01:23.859
,ATM927089,Dlytica TRADE TOWER,,1075940,,Dlytica TRADE TOWER,172.26.11.162,,E077168A6A9D1B51C455E67B247C74FA,,B499D24F83401B10B3938FE5C6F1FD5E,,11227,3.0,1,1014920,1.0,3,1075140,1075120,4.0,1,,5212,68821,,642,30,47990.0,,,1007054,1075520,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:09:43,,,2024-08-07 07:01:23.859
,ATM371739,Dlytica Tarahara,,1076000,,Dlytica Tarahara,172.26.8.218,,104C1869D1308B993336A703DDB45E55,,876CE1CD143D24FA55366F4A93307CB9,,21226,3.0,1,1015040,1.0,1,1075200,1075180,6.0,1,,5469,66741,,645,30,108337.0,,,10070D2,1075580,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:09:46,,,2024-08-07 07:01:23.859
,ATM112711,Dlytica BKT DURBAR SQUARE,,1072060,,Dlytica BKT DURBAR SQUARE,172.26.12.18,,55444F30A4F554A30BD19E2885B1C0D4,,08E533BF3DBDEAACFB973AA5E5157390,,11227,3.0,1,1014920,1.0,3,1071260,1071240,4.0,1,,5173,68561,,448,30,82340.0,,,1007008,1071640,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:09:53,,,2024-08-07 07:01:23.859
,ATM994001,Dlytica SINAMANGAL TARA HALL CHOWK,,1092000,,Dlytica SINAMANGAL TARA HALL CHOWK,172.27.14.42,,E01E5E21E22331D820CCD9CE3F26A718,,8B9398534C5B42192E9848E98F4E5AAC,,21226,3.0,1,1015089,1.0,1,1091600,1093180,4.0,1,,5425,68821,,863,30,27089.0,,1.0,,1089980,,,,,,25.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:09:57,,,2024-08-07 07:01:23.859
,ATM108684,Dlytica KAMALPOKHARI EXT CTR,,1072040,,Dlytica KAMALPOKHARI EXT CTR,172.26.12.34,,67AE02C17CBDB74D8541C6990980A9D3,,5F590A0CA956AFB001083F466A1B8954,,11227,3.0,1,1014920,1.0,3,1071240,1071220,4.0,1,,5273,69161,,447,30,104451.0,,,1007026,1071620,,,,,,4.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:10:20,,,2024-08-07 07:01:23.859
,ATM657068,Dlytica BANIYATAR BRANCH,,1072940,,Dlytica BANIYATAR BRANCH,172.26.13.194,,C5A4E2D555B8596BB9A4868A6C3D6C9B,,CBDBF989C1256CFA0AC5063D993B7255,,11227,3.0,1,1014920,1.0,3,1072140,1072120,4.0,1,,5153,68821,,492,30,127554.0,,,1007285,1072520,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:10:30,,,2024-08-07 07:01:23.859
,ATM300193,Dlytica PARSYANG BRANCH,,1073120,,Dlytica PARSYANG BRANCH,172.26.14.2,,9E11101A689DA7D157A5956AC6CCCBE1,,D0D7159470F0B9A5F611F572B7999391,,11227,3.0,1,1015000,1.0,3,1072320,1072300,4.0,1,,5399,69561,,501,30,114318.0,,,1007260,1072700,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:10:46,,,2024-08-07 07:01:23.859
,ATM745534,Dlytica SAGARMATHA INSURANCE,,1069260,,Dlytica SAGARMATHA INSURANCE,172.27.11.138,,4CB534D34BDD853C97928E2318B4767C,,6F62203E588BDAB8C0AC17FADC5C6096,,9788,3.0,1,1015089,1.0,2,1068460,1068440,4.0,1,,5395,68821,,308,30,10648.0,,,1007053,1068840,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:10:50,,,2024-08-07 07:01:23.859
,ATM942883,Dlytica BOHARATAR BRANCH,,1074880,,Dlytica BOHARATAR BRANCH,172.26.16.58,,717091A8F76EB7B237B3C700BCE2C551,,B9F26B7FDA3BA3AA346225B45D322970,,11278,3.0,1,1014920,1.0,1,1074080,1074060,4.0,1,,5190,68821,,589,30,127815.0,,,1007307,1074460,,,,,,4.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:10:53,,,2024-08-07 07:01:23.859
,ATM103513,Dlytica PACHRUKI BRANCH,,1072980,,Dlytica PACHRUKI BRANCH,172.26.13.154,,DACBD6998ADC68043FD1E3B091A57C7B,,DD2962B0521836B393A490B44D967813,,11227,3.0,1,1015040,1.0,3,1072180,1072160,4.0,1,,5389,66741,,494,30,85514.0,,,1007254,1072560,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:11:26,,,2024-08-07 07:01:23.859
,ATM517065,Dlytica CHHAPRO PEPSICOLA,,1088120,,Dlytica CHHAPRO PEPSICOLA,172.27.13.130,,75D61D13193EF2936FB63496BA0882A8,,BDE05DE4C3675874CEB2DA3902E4CDF6,,21226,3.0,1,1015089,1.0,1,1087720,1089300,6.0,1,,5425,68821,,815,30,37288.0,,1.0,,1086100,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:12:04,,,2024-08-07 07:01:23.859
,ATM532671,Dlytica KIRTIPUR BRANCH ATM II,,1073180,,Dlytica KIRTIPUR BRANCH ATM II,172.26.6.179,,3CE696CF0F9F29145D5DC3CE57D93FD0,,5CC9919C26820CBDDEE846CA1A3D853D,,11227,3.0,1,1014920,1.0,3,1072380,1072360,4.0,1,,5325,68821,,504,30,105866.0,,,1007039,1072760,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:12:06,,,2024-08-07 07:01:23.859
,ATM429418,Dlytica TANKISINWARI BRANCH,,1075140,,Dlytica TANKISINWARI BRANCH,172.26.7.194,,CBABCB597875020192F211838CC89F8C,,50091C2BCD3AF865867088DBD54795F1,,11227,3.0,1,1015040,1.0,3,1074340,1074320,4.0,1,,5467,71401,,602,30,102378.0,,,1007323,1074720,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:12:07,,,2024-08-07 07:01:23.859
,ATM539053,Dlytica CHABAHIL BRANCH,,1078360,,Dlytica CHABAHIL BRANCH,172.26.12.114,,9D0AF980007A5DAAEA0E83D0F3ED7FB0,,25EED76EDC39CB5D46D4EC88AA8DD776,,9788,3.0,1,1014920,1.0,2,1077560,1077540,6.0,1,,5200,68821,,763,30,79899.0,,,1007248,1077940,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:12:19,,,2024-08-07 07:01:23.859
,ATM979655,Dlytica SUKEDHARA,,1075040,,Dlytica SUKEDHARA,172.26.11.146,,BEC3B69FC324C820A957B297BC3EAA3C,,A06EC3821DC372449EF10174B04949BE,,21226,3.0,1,1014920,1.0,1,1074240,1074220,6.0,1,,5457,68821,,597,30,92209.0,,,1007028,1074620,,,,,,7.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:12:22,,,2024-08-07 07:01:23.859
,ATM525544,Dlytica NARAYANGARH BRANCH ATM II,,1069920,,Dlytica NARAYANGARH BRANCH ATM II,172.26.11.84,,28790B2F690690DF78DC6A16E59DA496,,ED3EFCE565542C74C4DB996BC4827120,,11278,3.0,1,1014920,1.0,1,1069120,1069100,4.0,1,,5377,68621,,341,30,80244.0,,,1007014,1069500,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T21:12:30,,,2024-08-07 07:01:23.859
